size,frequency
1,6942
2,1225
3,580
4,357
5,213
6,172
7,138
8,103
9,88
10,98
11,66
12,59
13,52
14,38
15,35
16,34
17,25
18,22
19,27
20,19
21,13
22,25
23,13
24,22
25,14
26,11
27,6
28,9
29,9
30,10
31,5
32,7
33,10
34,7
35,8
36,6
37,5
38,6
39,7
40,4
41,4
43,5
44,9
45,2
46,3
47,4
48,4
49,2
50,6
51,3
52,7
53,2
54,1
55,1
56,2
57,2
58,2
59,3
60,1
61,2
62,1
63,1
64,5
65,3
66,2
67,2
68,2
69,4
70,3
71,1
73,2
75,1
76,2
77,2
78,1
79,1
80,1
81,3
84,3
87,1
89,1
91,1
92,1
93,3
94,4
97,1
99,1
100,1
102,1
106,1
107,1
108,1
109,1
111,1
134,1
141,1
142,1
150,1
155,1
176,1
177,1
181,1
193,1
239,1
