size,frequency
1,3951
2,595
3,306
4,180
5,132
6,103
7,72
8,48
9,59
10,42
11,36
12,20
13,27
14,19
15,28
16,31
17,14
18,21
19,14
20,23
21,15
22,12
23,7
24,12
25,10
26,11
27,7
28,4
29,8
30,6
31,6
32,9
33,11
34,7
35,5
36,6
37,10
38,7
39,4
40,4
41,2
42,4
43,3
44,5
45,2
46,7
47,3
48,4
49,2
50,4
51,2
52,4
53,6
54,1
56,4
58,3
59,2
60,2
61,2
62,3
63,1
64,2
65,2
68,3
69,2
70,4
71,5
72,2
73,2
74,3
75,2
76,2
77,2
79,2
80,1
82,3
83,2
85,2
86,2
87,2
88,1
89,1
91,3
92,3
93,3
94,1
95,1
96,1
97,2
99,3
100,2
102,1
103,2
104,2
105,1
106,2
107,1
109,1
111,1
115,1
130,1
133,2
134,1
139,1
141,2
145,1
157,2
158,1
159,1
162,1
163,1
164,1
165,1
168,1
171,1
173,1
181,1
187,2
194,1
197,2
198,1
210,1
211,1
215,1
224,1
232,1
244,1
256,1
257,1
278,1
281,1
299,1
314,1
332,1
334,1
350,1
362,1
386,1
390,1
426,1
475,1
501,1
531,1
543,1
686,1
940,1
