size,frequency
1,3292
2,550
3,264
4,179
5,113
6,87
7,65
8,51
9,41
10,30
11,27
12,24
13,25
14,18
15,19
16,23
17,18
18,12
19,5
20,10
21,6
22,5
23,7
24,13
25,14
26,4
27,6
28,7
29,9
30,5
31,5
32,8
33,4
34,8
35,5
36,8
37,6
38,3
39,3
40,4
41,3
42,4
43,4
45,3
46,1
47,3
48,3
49,3
50,1
51,1
52,6
53,3
54,5
55,3
56,2
58,1
59,1
60,1
61,2
62,2
63,3
64,1
66,3
67,1
68,3
70,2
71,1
72,1
73,1
74,2
75,2
76,2
77,2
78,2
80,1
82,1
85,1
87,1
93,2
95,1
98,1
100,1
101,3
102,2
103,1
111,2
114,1
120,1
124,1
126,1
127,1
129,2
131,1
134,1
135,2
136,1
138,1
139,1
141,1
148,1
181,1
184,1
190,2
209,1
211,1
347,1
435,1
