size,frequency
1,5144
2,740
3,305
4,238
5,136
6,100
7,87
8,70
9,49
10,36
11,37
12,31
13,33
14,25
15,27
16,25
17,8
18,22
19,21
20,19
21,6
22,12
23,8
24,15
25,12
26,8
27,10
28,5
29,13
30,7
31,2
32,7
33,9
34,4
35,7
36,4
37,11
38,12
39,9
40,4
41,5
42,3
43,4
44,2
45,4
46,3
47,6
48,6
49,3
50,3
51,3
52,2
53,4
54,2
55,4
57,5
58,5
59,2
61,3
62,1
64,1
65,1
66,1
68,1
69,2
70,1
71,1
72,1
74,1
78,1
79,1
80,1
81,1
82,4
83,2
85,3
86,2
90,2
92,1
93,1
94,1
96,2
97,2
99,2
100,1
102,1
103,1
107,1
109,1
111,2
114,2
115,1
116,1
117,1
118,1
120,1
125,1
126,1
140,1
143,1
144,1
146,1
147,1
153,1
154,1
156,1
157,1
160,2
163,1
167,1
170,1
171,1
174,1
189,1
203,1
672,1
