size,frequency
1,11541
2,1581
3,748
4,484
5,361
6,271
7,199
8,170
9,102
10,110
11,96
12,91
13,74
14,82
15,70
16,47
17,40
18,47
19,44
20,43
21,26
22,34
23,38
24,29
25,24
26,24
27,17
28,19
29,14
30,21
31,18
32,18
33,15
34,20
35,14
36,10
37,15
38,11
39,7
40,8
41,5
42,8
43,11
44,8
45,7
46,7
47,11
48,7
49,7
50,8
51,8
52,10
53,6
54,9
55,8
56,4
57,5
58,7
59,5
60,7
61,3
62,2
63,4
64,5
66,5
67,4
68,6
69,4
70,6
72,5
73,1
74,1
75,2
76,3
77,8
78,3
79,2
80,3
81,2
82,5
83,1
85,5
86,4
87,2
88,3
89,3
90,2
92,1
93,1
94,2
95,3
96,1
97,2
98,3
99,1
100,2
101,4
102,2
104,3
105,1
106,4
107,1
109,2
110,1
114,1
116,1
120,1
121,2
122,1
125,1
127,2
129,3
135,1
136,2
139,1
140,1
141,2
142,3
145,1
146,1
148,1
149,1
150,1
152,1
159,1
161,1
165,2
168,1
170,1
172,1
173,1
174,1
182,1
183,1
191,1
192,1
194,1
197,1
209,1
216,1
223,1
246,1
262,1
332,1
