size,frequency
1,3152
2,635
3,298
4,186
5,102
6,83
7,64
8,44
9,38
10,47
11,34
12,30
13,32
14,27
15,21
16,18
17,21
18,11
19,18
20,23
21,14
22,16
23,10
24,7
25,10
26,14
27,9
28,6
29,5
30,8
31,13
32,10
33,5
34,6
35,5
36,8
37,6
38,6
39,5
40,4
41,6
42,9
43,6
44,8
45,4
46,2
47,6
48,2
49,1
50,2
51,3
52,2
53,5
54,2
55,2
56,3
57,1
58,4
59,3
60,2
61,1
62,1
64,3
65,3
67,4
68,1
69,1
70,1
71,1
72,3
73,2
76,3
77,3
78,1
79,1
80,1
81,2
82,2
85,2
86,3
87,1
89,1
90,1
91,1
92,2
95,1
96,1
97,3
98,2
99,1
100,4
101,2
102,1
104,1
105,4
106,1
107,1
109,1
112,1
115,1
119,1
122,2
126,1
128,4
129,3
133,1
135,1
136,1
137,1
142,1
144,2
145,1
148,1
150,1
153,1
155,1
158,2
159,2
161,2
167,1
170,1
174,2
181,1
183,1
184,1
186,1
187,1
192,1
195,1
199,1
204,1
226,2
230,1
245,1
246,1
250,1
259,1
260,1
269,1
272,1
279,2
283,1
289,1
290,1
294,1
315,1
325,1
339,1
355,1
374,1
392,1
393,1
394,1
407,1
439,1
459,1
465,1
480,1
554,1
556,1
585,1
735,1
843,1
875,1
880,1
996,1
