size,frequency
1,3300
2,577
3,299
4,159
5,124
6,93
7,75
8,55
9,50
10,34
11,25
12,26
13,25
14,38
15,26
16,15
17,17
18,14
19,16
20,9
21,13
22,6
23,8
24,13
25,11
26,6
27,7
28,10
29,3
30,4
31,11
32,8
33,3
34,8
35,5
36,8
37,6
38,6
39,8
40,6
41,4
42,3
43,1
44,2
45,2
46,3
47,5
48,1
49,2
50,6
51,2
52,1
53,2
54,1
55,1
56,1
57,1
58,1
60,4
61,3
62,2
63,2
65,3
66,1
67,2
68,2
69,2
70,1
71,1
72,5
73,3
74,1
75,1
76,2
77,1
79,2
80,1
81,1
83,1
84,2
86,3
87,1
88,1
89,1
92,1
93,2
96,1
97,2
101,1
102,1
103,1
105,1
106,1
113,1
114,1
117,1
120,1
124,1
126,1
130,1
134,1
136,1
140,1
141,1
144,1
148,2
152,2
156,1
162,1
166,1
169,1
177,2
184,1
191,1
192,1
195,1
196,2
204,1
207,1
210,1
212,1
235,1
239,1
243,1
246,1
262,1
271,1
281,2
297,1
299,1
302,1
311,1
320,1
418,1
527,1
