size,frequency
1,1184
2,201
3,82
4,53
5,55
6,30
7,27
8,13
9,11
10,11
11,17
12,11
13,9
14,9
15,9
16,4
17,2
18,2
19,7
20,2
21,1
22,4
23,3
24,3
25,3
26,1
27,3
28,3
29,1
30,4
31,1
32,2
33,7
35,5
36,1
37,1
38,2
40,4
41,4
42,4
43,2
44,1
45,1
47,2
49,1
50,1
51,1
52,2
54,2
55,1
56,1
58,2
60,4
62,1
63,3
66,3
67,1
69,1
70,1
72,1
73,1
74,3
75,1
76,1
79,1
80,1
82,1
84,1
86,2
88,1
89,1
91,3
92,1
94,1
95,1
103,1
106,1
115,1
116,1
119,1
127,1
129,1
148,1
159,1
164,1
168,1
170,1
185,1
189,1
207,1
215,1
237,1
239,1
260,1
291,1
295,1
299,1
312,1
340,1
409,1
447,1
526,1
541,1
610,1
612,1
821,1
1294,1
1554,1
