size,frequency
1,5169
2,918
3,395
4,255
5,175
6,132
7,94
8,76
9,76
10,65
11,56
12,41
13,47
14,38
15,26
16,28
17,25
18,24
19,23
20,14
21,26
22,16
23,19
24,21
25,11
26,20
27,11
28,13
29,10
30,10
31,9
32,9
33,14
34,7
35,7
36,7
37,9
38,5
39,4
40,1
41,5
42,8
43,5
44,5
45,2
46,4
47,6
48,6
49,5
50,2
51,4
52,5
53,3
54,6
55,4
56,4
57,3
58,1
59,4
60,3
61,4
62,2
63,3
64,3
65,2
66,2
67,4
68,5
69,1
70,3
72,2
73,2
74,1
76,1
77,1
78,2
79,3
80,3
81,3
82,4
83,4
84,2
85,2
86,5
87,1
88,2
89,1
90,1
92,2
93,2
95,1
96,2
97,5
98,2
100,4
102,1
103,3
104,2
105,1
106,2
108,1
111,3
112,3
115,1
116,2
117,1
125,2
126,1
127,1
128,3
129,1
131,1
139,3
140,1
141,1
143,2
145,1
150,2
155,1
156,1
160,2
161,1
165,1
171,1
173,1
175,1
179,1
184,1
185,1
190,1
191,1
192,2
199,1
202,1
204,1
209,2
215,1
216,2
219,1
222,1
245,1
248,1
256,1
257,1
288,1
290,1
302,1
307,1
324,1
333,1
338,1
341,1
367,1
372,1
394,1
456,1
536,1
