size,frequency
1,2060
2,253
3,131
4,104
5,58
6,44
7,22
8,28
9,23
10,24
11,21
12,13
13,15
14,12
15,11
16,6
17,10
18,12
19,13
20,6
21,5
22,9
23,1
24,4
25,3
26,5
27,4
28,1
29,2
30,3
31,4
32,3
33,1
34,4
35,1
36,4
37,2
38,2
39,4
40,3
41,1
42,3
43,1
44,2
45,2
46,1
47,1
48,1
49,2
50,4
52,2
53,3
54,1
57,1
59,1
60,1
61,2
64,3
66,1
71,2
73,1
76,2
83,1
84,1
85,1
88,1
90,1
93,1
98,1
102,1
104,1
108,1
110,1
119,1
120,1
125,1
126,1
140,2
142,1
154,1
159,1
162,1
168,1
172,1
186,1
201,1
221,1
239,1
277,1
314,1
431,1
449,1
