size,frequency
1,1774
2,260
3,143
4,78
5,53
6,35
7,35
8,25
9,30
10,10
11,14
12,14
13,15
14,13
15,13
16,13
17,17
18,4
19,10
20,1
21,7
22,8
23,7
24,8
25,6
26,3
27,3
28,2
29,3
30,7
31,2
32,3
33,3
34,3
35,6
36,4
37,3
38,4
39,5
41,5
42,1
43,3
44,2
46,3
47,3
49,1
50,5
51,1
52,2
53,2
55,1
56,1
57,3
59,3
60,2
61,1
62,1
63,1
65,1
67,1
68,2
69,1
71,1
72,2
73,1
74,2
76,1
77,1
78,1
82,1
83,2
85,1
86,1
87,1
88,1
89,1
91,2
97,1
98,1
99,1
100,2
102,1
105,1
106,1
109,1
117,2
122,1
124,1
125,1
127,1
133,1
135,1
136,1
145,1
156,1
157,1
168,1
171,1
174,2
177,1
187,1
188,1
191,1
211,1
218,1
236,1
253,1
263,1
265,1
270,1
277,1
294,1
365,1
368,1
459,1
460,1
489,1
492,1
538,1
544,1
559,1
629,1
803,1
813,1
1500,241
