size,frequency
1,2145
2,222
3,108
4,66
5,43
6,35
7,27
8,27
9,16
10,16
11,7
12,9
13,8
14,5
15,9
16,5
17,10
18,4
19,8
20,8
21,8
22,5
23,7
24,2
25,4
26,3
27,1
28,4
29,4
30,4
31,3
32,1
33,1
34,4
35,1
36,2
38,2
41,2
43,1
44,2
45,1
46,1
47,3
48,1
49,1
51,1
52,1
54,1
56,2
57,1
59,1
60,1
63,1
65,2
66,1
67,1
75,1
77,2
83,2
85,1
86,2
87,2
88,2
91,1
96,2
98,2
99,1
100,1
101,1
102,1
103,1
107,2
108,1
121,1
123,1
124,1
130,1
133,1
134,1
136,1
143,1
145,1
146,1
148,1
155,1
175,1
181,1
192,1
218,1
219,1
229,1
231,1
240,1
250,1
253,1
274,1
280,1
331,1
347,1
356,1
366,1
372,1
382,1
400,1
422,1
474,1
481,1
494,1
510,1
605,1
675,1
738,1
910,1
991,1
992,1
1204,1
1214,1
1436,1
1500,71
