size,frequency
1,1536
2,362
3,164
4,84
5,68
6,49
7,37
8,33
9,20
10,34
11,19
12,15
13,15
14,14
15,14
16,10
17,10
18,9
19,8
20,7
21,9
22,4
23,5
24,9
25,4
26,7
27,2
28,2
29,3
30,1
31,1
33,5
34,6
35,6
36,3
37,5
39,2
40,4
41,2
42,3
43,4
44,3
45,2
46,3
47,1
48,1
50,3
51,1
52,3
53,2
54,3
55,3
57,3
58,1
59,1
60,3
62,2
63,2
64,3
65,1
67,1
69,1
70,4
72,2
73,1
74,1
75,1
76,2
78,1
82,1
84,2
86,1
88,1
89,1
92,2
93,1
94,1
98,2
100,1
101,1
102,2
103,1
105,1
108,2
109,1
110,1
114,1
118,1
119,2
121,4
127,1
131,1
134,1
144,1
151,2
156,1
162,1
168,1
171,1
183,1
196,1
210,1
227,2
233,1
234,1
235,1
270,1
271,1
286,1
302,1
308,2
310,1
324,1
368,1
382,1
389,1
390,1
423,1
449,1
757,1
762,1
1500,286
