size,frequency
1,1792
2,299
3,143
4,92
5,66
6,45
7,53
8,25
9,19
10,25
11,17
12,11
13,8
14,15
15,17
16,11
17,13
18,3
19,8
20,7
21,4
22,6
23,8
24,2
25,9
26,3
27,4
28,10
29,2
30,3
31,3
32,3
33,1
34,1
35,3
36,2
37,2
38,4
39,2
40,1
41,3
42,3
43,3
44,2
45,3
46,1
47,2
48,2
49,2
50,2
51,3
54,2
55,1
56,3
57,1
58,4
59,1
60,2
61,1
62,3
63,1
66,2
68,1
69,2
70,1
72,1
73,1
74,1
75,1
78,1
79,2
80,3
81,2
82,2
83,1
85,1
88,1
93,1
96,2
97,1
98,1
101,2
103,1
110,1
111,1
112,3
122,1
123,1
124,1
132,1
136,1
138,1
156,1
159,1
165,1
172,1
178,1
181,1
183,1
187,1
189,1
205,1
216,1
222,1
244,1
248,1
267,1
271,1
274,1
283,1
284,1
285,1
296,1
348,1
356,1
375,1
391,1
397,1
404,1
430,1
464,1
475,1
516,1
520,1
533,1
582,1
646,1
815,1
853,1
1500,134
