size,frequency
1,2196
2,205
3,111
4,81
5,42
6,48
7,33
8,19
9,22
10,16
11,11
12,13
13,11
14,10
15,11
16,8
17,4
18,5
19,6
20,3
21,4
22,2
23,2
24,7
25,5
26,5
27,1
28,6
29,2
30,5
31,4
32,2
33,1
34,1
35,2
36,1
37,1
38,1
39,5
41,2
42,1
43,2
44,1
45,3
46,2
47,1
48,1
49,2
50,1
51,3
55,1
57,2
60,1
61,1
62,2
67,3
69,2
70,1
71,2
72,2
73,2
74,1
75,1
76,1
77,1
79,1
82,1
85,1
89,1
91,1
100,1
109,1
111,1
113,1
119,1
121,1
127,1
130,1
132,1
135,1
144,1
149,1
152,1
154,1
156,1
162,1
174,1
194,2
196,1
199,1
205,1
222,1
228,1
232,1
235,1
239,1
242,1
247,1
249,1
267,1
268,1
288,1
310,1
343,1
356,1
363,1
382,1
388,1
416,1
419,1
