size,frequency
1,1540
2,345
3,170
4,112
5,73
6,61
7,40
8,35
9,22
10,18
11,22
12,17
13,20
14,13
15,16
16,7
17,11
18,8
19,10
20,12
21,6
22,11
23,7
24,4
25,5
26,4
27,7
28,3
29,1
30,3
31,2
32,2
33,6
34,3
35,4
36,2
37,3
38,2
39,1
40,4
41,1
42,2
43,1
45,5
46,4
47,2
48,2
49,1
50,2
51,3
52,2
53,5
55,1
58,1
60,1
63,2
64,3
65,2
67,3
69,3
70,1
71,1
72,2
73,1
76,2
78,2
85,3
86,1
89,1
91,1
94,1
95,1
98,2
99,1
104,1
105,1
107,1
108,2
110,3
114,1
117,1
126,1
127,1
130,1
131,1
132,1
133,1
136,1
139,1
140,1
156,2
161,1
162,1
167,1
175,1
186,1
201,1
213,1
218,1
220,1
222,1
226,1
242,1
254,1
258,1
291,1
296,1
339,1
389,1
417,1
437,1
548,1
556,1
742,1
1500,258
