size,frequency
1,1912
2,340
3,163
4,93
5,44
6,63
7,34
8,35
9,24
10,24
11,25
12,20
13,11
14,9
15,15
16,17
17,4
18,8
19,10
20,7
21,5
22,2
23,2
24,8
25,2
26,7
27,2
28,5
29,4
30,2
31,4
32,2
33,4
34,1
35,1
36,1
38,3
39,1
40,5
41,1
43,2
44,3
46,3
47,1
48,2
49,1
50,1
51,3
52,1
53,2
55,1
56,4
57,1
59,3
60,1
62,1
63,1
65,1
66,1
68,1
69,1
71,2
72,1
77,1
79,1
84,2
86,1
88,1
91,1
92,1
98,1
99,2
102,1
108,2
109,1
111,1
114,2
117,1
121,2
122,1
124,1
125,1
126,1
127,2
128,1
130,1
139,1
147,1
163,1
165,1
173,1
174,1
189,1
199,1
235,1
254,1
260,1
317,1
465,1
