size,frequency
1,1895
2,316
3,154
4,105
5,69
6,57
7,48
8,29
9,33
10,17
11,22
12,14
13,17
14,7
15,13
16,11
17,11
18,15
19,5
20,5
21,5
22,5
23,4
24,5
25,9
26,5
27,3
28,3
29,2
30,5
31,5
32,1
33,2
34,5
35,1
36,3
37,7
38,1
39,4
40,1
41,3
43,2
44,1
45,1
46,2
48,2
49,3
51,3
52,3
53,1
54,4
55,1
58,1
59,2
61,1
62,3
63,1
64,1
65,1
71,3
78,2
79,1
80,1
81,1
82,1
83,1
84,1
86,1
87,2
88,1
91,1
93,4
94,1
96,2
103,1
111,1
118,1
120,1
123,2
125,1
131,1
134,1
141,1
176,1
181,2
184,1
191,1
218,1
226,1
255,1
314,1
345,1
346,1
405,1
