size,frequency
1,2144
2,245
3,119
4,71
5,51
6,39
7,23
8,28
9,22
10,22
11,18
12,14
13,11
14,7
15,9
16,9
17,7
18,9
19,5
20,3
21,6
22,4
23,2
24,4
25,4
27,3
28,3
29,6
30,2
31,2
32,5
33,2
34,3
35,3
37,3
39,2
41,2
42,2
43,2
46,2
47,1
48,3
49,1
50,1
51,2
52,1
53,1
56,1
57,1
59,4
60,2
63,1
65,2
66,2
67,1
69,1
71,2
73,1
74,1
75,1
77,4
79,1
81,1
83,1
85,1
87,1
88,2
89,1
91,1
95,1
97,1
100,1
102,1
106,1
107,1
127,1
128,1
135,1
142,1
145,2
146,1
149,1
151,1
152,1
154,1
160,1
165,1
171,1
175,1
176,1
191,1
206,1
216,1
226,1
228,1
230,1
258,1
270,1
298,1
300,1
356,1
386,1
393,1
444,1
446,1
526,1
581,1
