size,frequency
1,2090
2,201
3,116
4,77
5,42
6,32
7,27
8,25
9,14
10,14
11,14
12,16
13,12
14,5
15,6
16,9
17,16
18,7
19,6
20,6
21,4
22,4
23,3
24,5
25,5
26,1
27,3
28,1
29,2
30,4
31,2
32,3
33,2
34,3
35,3
36,1
37,2
38,1
40,4
41,2
43,4
44,1
45,2
47,1
48,2
50,2
51,2
52,1
54,1
55,1
56,1
58,2
60,3
61,2
62,3
63,1
64,1
65,2
68,2
70,1
71,1
72,2
74,1
77,1
78,1
79,1
80,1
81,1
83,1
87,2
88,1
93,2
95,1
97,1
100,1
106,2
109,1
111,1
122,1
125,1
127,1
129,1
130,1
133,1
136,1
142,1
152,1
159,1
161,2
163,3
168,1
183,1
184,1
187,1
197,1
218,2
225,1
245,1
262,1
267,1
278,1
292,1
304,1
308,1
311,1
336,1
345,1
349,1
363,1
366,1
382,1
388,1
415,1
421,1
449,1
486,1
613,1
664,1
688,1
696,1
731,1
777,1
826,1
855,1
916,1
1177,1
1232,1
1293,1
1337,1
1439,1
1500,97
