size,frequency
1,1796
2,262
3,156
4,91
5,54
6,40
7,31
8,18
9,26
10,19
11,16
12,13
13,12
14,7
15,10
16,15
17,7
18,7
19,3
20,12
21,6
22,5
23,3
24,5
25,5
26,2
27,5
28,3
29,1
30,3
31,3
32,4
33,3
36,1
37,3
38,4
39,4
40,1
41,2
42,5
43,1
45,2
46,1
47,1
49,1
50,2
52,3
53,1
55,1
56,1
57,1
59,2
60,1
61,1
62,3
63,2
64,1
65,3
68,1
69,2
71,1
75,3
80,1
82,1
83,2
86,1
88,1
92,1
93,1
94,1
95,1
97,1
98,2
99,1
103,1
104,1
107,1
116,1
118,1
121,1
122,1
123,1
126,1
127,2
132,1
134,1
135,1
137,3
138,2
143,2
145,1
150,1
159,1
161,1
171,1
178,1
180,1
184,1
190,2
199,1
210,1
231,1
238,1
243,1
270,1
274,1
316,1
317,1
319,1
345,1
366,1
370,2
437,1
466,1
1500,241
