size,frequency
1,2280
2,192
3,103
4,52
5,41
6,27
7,25
8,29
9,16
10,17
11,12
12,13
13,5
14,7
15,7
16,8
17,10
18,4
19,2
20,9
21,2
22,4
23,7
24,2
25,2
26,4
27,3
28,1
30,3
31,6
32,1
33,2
34,3
35,2
38,1
39,1
40,3
41,3
42,1
43,2
44,1
45,1
46,3
47,3
48,1
51,1
52,2
53,2
54,1
55,1
56,2
58,1
61,2
62,3
63,1
64,1
68,1
71,1
73,1
74,2
75,2
80,2
81,1
86,2
87,1
90,2
91,2
92,1
93,1
97,1
98,2
99,1
102,1
105,1
109,1
111,1
119,1
120,1
122,1
131,1
140,1
164,1
167,1
195,2
197,1
206,1
221,1
232,1
234,1
253,1
257,1
263,1
272,1
273,1
282,1
283,1
320,1
323,1
329,1
349,1
378,1
414,1
460,1
493,1
614,1
664,1
772,1
903,1
1000,1
1177,1
