size,frequency
1,1998
2,230
3,113
4,68
5,55
6,41
7,32
8,19
9,23
10,13
11,18
12,7
13,10
14,11
15,5
16,6
17,12
18,6
19,4
20,4
21,2
22,9
23,4
24,3
25,2
26,3
27,2
28,4
30,2
31,4
32,3
33,2
35,2
37,3
38,4
39,5
40,6
41,5
43,3
44,1
46,1
47,1
48,1
49,3
50,1
53,1
54,3
55,1
56,4
57,2
58,2
59,1
60,1
61,4
62,1
63,2
67,1
69,2
70,3
71,1
72,2
73,1
74,2
75,3
80,2
81,1
82,1
84,4
85,1
88,2
89,1
92,1
95,1
98,1
100,2
101,1
104,1
111,1
112,2
114,1
116,1
118,1
119,1
122,1
126,1
129,1
131,1
132,1
133,1
136,1
141,1
142,1
143,1
145,2
146,1
148,1
149,1
158,2
176,1
183,1
184,1
193,1
205,1
217,1
220,1
233,1
248,1
253,1
267,1
306,1
314,1
315,1
321,1
332,1
333,1
341,1
357,1
361,1
377,1
383,1
393,1
432,1
468,1
501,1
539,1
661,1
800,1
1010,1
1220,1
1266,1
1291,1
1303,1
1500,135
