size,frequency
1,1668
2,276
3,138
4,85
5,64
6,56
7,42
8,27
9,34
10,26
11,20
12,25
13,14
14,14
15,9
16,9
17,6
18,12
19,9
20,3
21,1
22,3
23,6
24,4
25,6
26,8
27,3
28,4
29,4
30,4
31,2
32,4
33,3
34,3
35,4
36,3
37,1
38,3
39,6
40,4
41,1
43,2
44,1
45,4
46,3
47,1
48,1
49,3
51,3
52,2
53,2
54,2
55,2
56,3
58,1
59,1
60,3
61,3
62,1
64,1
65,1
67,3
71,1
74,1
75,1
78,1
80,3
81,1
82,1
86,1
88,2
89,2
90,1
93,1
94,1
96,1
97,1
98,1
99,2
100,1
101,1
103,2
105,1
108,1
113,2
115,1
117,1
119,1
121,1
124,2
125,2
132,1
139,1
154,1
157,1
158,1
165,1
174,1
179,1
196,1
227,1
242,1
245,1
253,1
265,2
275,1
517,1
586,1
602,1
646,1
1500,285
