size,frequency
1,1559
2,318
3,136
4,102
5,67
6,54
7,41
8,36
9,23
10,26
11,21
12,28
13,17
14,16
15,8
16,14
17,9
18,9
19,6
20,7
21,5
22,6
23,4
24,4
25,6
26,9
27,6
28,7
29,3
30,3
31,3
32,7
33,5
34,1
35,1
38,6
39,5
40,3
41,1
44,2
45,1
46,2
47,2
48,2
49,1
50,3
51,2
52,2
53,2
55,5
56,2
60,1
61,2
62,1
63,1
64,2
66,2
67,2
68,1
70,1
71,3
72,1
73,1
74,2
77,2
78,1
79,1
80,1
83,1
84,1
85,1
86,1
88,2
89,1
90,1
91,1
92,1
94,2
97,1
98,2
99,1
100,1
102,1
103,1
104,2
105,1
106,1
110,1
111,1
112,1
115,1
116,2
117,1
119,1
121,1
122,1
124,1
125,1
127,1
129,1
132,2
143,1
151,1
153,1
155,1
164,1
165,1
169,1
172,1
181,1
182,1
192,1
202,1
221,1
233,1
238,1
311,1
314,1
318,1
363,1
428,1
441,1
634,1
635,1
936,1
1500,304
