size,frequency
1,1925
2,307
3,146
4,90
5,74
6,56
7,33
8,26
9,21
10,30
11,13
12,16
13,24
14,7
15,9
16,15
17,6
18,7
19,9
20,9
21,5
22,4
23,7
24,13
25,5
26,2
27,7
28,3
29,2
30,2
31,3
32,5
33,2
34,1
35,4
36,2
37,3
38,3
39,2
40,3
41,6
42,2
43,2
44,4
45,1
46,2
47,2
48,2
49,2
50,1
51,2
52,2
53,2
54,1
55,2
56,1
57,1
58,1
59,1
61,1
67,3
69,1
70,1
77,2
78,1
81,1
82,1
83,2
86,2
87,1
88,1
89,1
90,1
94,1
95,1
96,1
97,1
100,1
101,1
102,1
104,1
105,1
106,1
111,1
112,1
119,1
122,1
123,1
124,1
128,1
133,1
134,1
137,1
149,1
157,1
161,1
169,1
171,1
176,1
184,1
191,1
193,1
195,1
207,3
210,2
217,1
224,1
231,1
257,1
290,1
370,1
412,1
453,1
