size,frequency
1,1673
2,295
3,159
4,84
5,56
6,50
7,36
8,36
9,25
10,24
11,17
12,23
13,8
14,8
15,9
16,10
17,10
18,10
19,7
20,5
21,11
22,3
23,8
24,6
25,8
26,4
27,2
28,4
29,5
30,2
31,3
32,1
33,2
34,5
35,7
36,3
37,2
38,3
39,3
40,4
41,4
42,3
43,1
44,1
45,1
46,1
47,3
48,1
49,1
50,3
51,1
52,5
53,3
54,1
56,1
57,3
60,2
61,1
64,1
65,1
67,1
68,2
69,1
71,1
72,2
76,2
77,1
83,1
85,1
88,1
89,1
92,1
94,1
98,2
117,1
122,1
126,1
130,1
132,1
135,2
145,1
157,1
159,1
168,1
172,1
177,1
185,1
196,1
197,1
216,1
348,1
356,1
412,1
465,1
727,1
1500,291
