size,frequency
1,1925
2,234
3,132
4,80
5,66
6,57
7,28
8,19
9,23
10,18
11,15
12,10
13,10
14,13
15,5
16,7
17,10
18,8
19,8
20,6
21,8
22,6
23,5
24,7
25,7
26,3
27,3
28,3
29,2
30,2
31,2
32,6
33,5
34,2
35,2
36,4
37,2
38,3
39,1
40,2
41,3
42,3
43,1
48,3
49,2
50,2
51,2
52,1
53,1
54,1
55,1
56,1
57,1
58,1
60,2
61,3
66,1
67,1
68,1
69,1
70,4
71,1
72,1
73,1
74,1
84,1
85,1
86,2
88,2
89,1
91,1
92,1
96,1
98,1
99,1
100,3
106,2
109,1
113,2
119,1
121,1
124,1
129,1
138,1
140,1
144,1
148,1
151,2
159,1
165,1
168,1
173,1
178,1
179,1
183,1
195,2
204,1
211,1
216,1
230,1
241,1
256,1
260,1
280,1
290,1
297,1
335,1
385,1
387,1
424,1
441,1
469,1
611,1
637,1
693,1
702,1
720,1
721,1
859,1
1075,1
1500,148
