size,frequency
1,1876
2,328
3,155
4,104
5,66
6,47
7,41
8,30
9,34
10,20
11,14
12,15
13,19
14,6
15,13
16,9
17,9
18,5
19,5
20,7
21,7
22,12
23,5
24,6
25,5
26,6
27,2
28,5
29,3
30,5
31,5
32,5
33,4
34,5
35,3
36,5
37,2
38,3
39,4
41,2
42,3
43,1
44,2
45,1
46,1
47,2
49,6
51,1
52,4
53,3
54,1
55,1
56,2
58,1
59,1
60,2
61,2
65,2
67,2
68,1
70,1
71,4
72,2
73,2
74,2
75,1
77,3
78,1
81,1
83,2
88,1
89,1
90,2
94,1
98,1
100,2
103,2
107,1
108,2
111,1
112,3
115,1
118,1
120,1
122,1
125,1
130,1
141,2
143,1
152,1
153,1
159,2
177,1
196,1
202,1
203,1
243,1
248,1
251,1
256,1
257,1
299,1
311,1
357,1
506,1
749,1
1041,1
