size,frequency
1,1863
2,245
3,125
4,79
5,63
6,45
7,34
8,30
9,25
10,27
11,11
12,15
13,8
14,9
15,14
16,6
17,8
18,7
19,9
20,6
21,7
22,8
23,3
24,7
25,5
26,3
27,9
28,2
29,1
30,2
31,4
32,5
33,1
34,2
35,4
36,3
37,1
38,3
39,3
40,4
41,3
42,1
43,5
44,2
45,4
46,1
47,3
48,2
49,2
50,1
51,2
52,3
53,5
54,2
56,3
57,1
58,1
59,2
61,3
63,1
64,1
65,1
68,1
74,1
75,1
76,1
77,2
78,1
82,2
85,1
86,1
87,1
88,1
90,1
91,1
92,1
93,1
96,1
98,1
101,1
104,1
109,3
112,1
117,1
118,1
129,2
135,1
136,1
137,1
155,1
158,1
159,1
161,1
173,1
174,1
175,2
194,1
200,1
209,1
210,1
219,1
231,1
241,1
250,1
251,1
254,1
261,1
265,1
303,1
311,1
353,1
354,1
355,1
360,1
365,1
380,1
400,1
403,1
409,1
422,1
429,1
430,1
549,1
556,2
937,1
1500,175
