size,frequency
1,1554
2,349
3,175
4,102
5,72
6,52
7,47
8,32
9,27
10,19
11,15
12,14
13,14
14,16
15,10
16,13
17,7
18,9
19,10
20,6
21,4
22,5
23,5
24,2
25,4
26,9
27,2
28,7
29,3
30,5
31,1
32,2
33,3
34,4
35,3
36,6
38,3
39,2
40,3
41,2
42,4
43,2
44,2
45,2
46,4
47,3
48,2
49,2
50,1
53,2
54,4
56,2
57,3
58,2
59,1
60,3
61,2
63,2
67,1
69,2
70,1
71,2
73,1
74,3
76,1
77,1
78,1
81,2
84,1
85,1
88,1
90,1
91,2
92,1
93,1
97,1
108,1
109,2
110,1
113,1
114,1
125,1
128,1
130,1
132,1
134,1
136,1
139,1
140,1
141,1
142,1
143,1
146,1
147,1
149,1
151,1
157,1
159,1
160,1
162,1
165,1
167,1
169,1
173,1
180,1
185,1
186,1
188,1
213,1
216,1
217,1
229,1
230,1
233,1
250,1
251,1
260,1
278,1
304,1
314,1
347,1
359,1
405,1
456,1
494,1
504,1
558,1
572,1
622,1
628,1
670,1
768,1
793,1
1500,257
