size,frequency
1,1627
2,328
3,157
4,99
5,65
6,55
7,35
8,32
9,28
10,21
11,20
12,11
13,11
14,20
15,14
16,13
17,7
18,7
19,12
20,5
21,6
22,5
23,4
24,9
25,5
26,7
27,1
28,5
29,1
30,4
31,4
32,2
33,4
34,4
35,5
37,1
38,6
39,2
40,1
41,1
42,1
43,3
45,1
46,2
47,2
48,1
49,1
50,3
51,2
52,1
53,3
54,1
55,3
56,3
57,2
60,2
61,2
62,3
63,2
65,2
67,1
68,1
69,1
70,1
73,1
74,2
75,1
77,1
78,1
80,3
82,1
85,2
86,2
87,1
88,3
93,1
95,1
98,2
99,2
107,1
108,1
109,1
112,1
113,1
116,1
117,1
119,1
121,2
127,1
136,1
138,1
140,1
144,2
150,1
151,2
185,1
187,1
224,1
227,1
241,1
246,1
250,1
255,1
284,1
305,1
332,1
371,1
412,1
419,1
459,1
521,1
621,1
1500,252
