size,frequency
1,1892
2,228
3,124
4,90
5,52
6,55
7,33
8,28
9,29
10,14
11,19
12,12
13,19
14,12
15,10
16,8
17,9
18,7
19,5
20,6
21,5
22,2
23,12
24,6
25,7
26,4
27,6
28,5
29,2
30,2
31,3
32,1
33,2
34,2
35,4
36,2
37,4
38,3
40,1
41,4
42,2
43,5
44,1
45,2
47,1
48,1
49,1
50,1
51,3
52,1
53,2
54,3
55,2
56,4
57,1
58,1
61,2
63,2
64,1
65,1
66,2
67,2
68,2
69,3
71,3
72,1
73,1
75,1
77,1
79,2
80,1
84,1
85,1
87,1
88,1
90,1
102,2
111,2
113,1
119,1
122,1
126,1
132,1
138,1
148,1
149,2
159,1
160,1
169,1
171,1
175,2
183,1
210,1
239,1
244,1
245,1
248,1
252,1
255,1
262,1
271,1
272,1
319,1
327,1
359,1
364,1
394,1
437,1
443,1
448,1
456,1
472,1
483,1
527,1
593,1
635,1
859,1
1500,165
