size,frequency
1,1727
2,303
3,142
4,87
5,76
6,42
7,47
8,28
9,22
10,17
11,19
12,13
13,11
14,11
15,17
16,7
17,11
18,3
19,8
20,5
21,2
22,2
23,2
24,9
25,3
26,3
27,8
28,6
29,5
30,5
31,7
32,6
33,3
35,4
36,1
37,3
38,2
39,4
41,5
43,3
44,1
45,2
46,5
47,2
48,3
49,1
50,3
52,1
54,4
55,1
56,5
59,2
61,2
63,1
65,2
67,2
68,2
72,1
73,2
74,1
75,1
76,1
77,1
78,1
79,1
81,2
88,1
91,1
92,1
93,1
94,2
96,2
97,1
98,2
100,1
103,1
104,1
108,1
110,1
112,1
113,1
114,1
119,1
121,1
122,2
123,1
126,1
127,2
130,1
136,1
146,1
160,1
162,1
165,1
166,1
167,1
170,1
177,1
183,1
186,1
203,1
209,1
215,1
221,1
226,1
236,1
243,1
247,2
252,1
342,1
382,1
554,1
802,1
916,1
1036,1
1500,216
