size,frequency
1,1611
2,337
3,150
4,101
5,43
6,52
7,41
8,27
9,31
10,18
11,10
12,19
13,15
14,16
15,7
16,10
17,12
18,8
19,4
20,4
21,1
22,7
23,6
24,6
25,6
26,3
27,3
28,3
29,5
30,3
31,9
32,3
33,2
34,2
35,6
36,3
37,3
38,7
39,1
41,6
42,2
43,1
44,2
45,3
46,1
47,2
48,3
49,1
50,2
51,5
52,2
54,2
55,2
56,1
57,1
58,1
59,1
60,1
63,1
65,2
66,2
67,1
68,1
69,2
71,2
73,2
74,1
78,2
83,1
84,1
85,2
88,1
89,1
92,1
94,1
95,2
97,2
98,1
99,1
102,1
103,2
107,1
109,1
112,1
115,1
117,2
118,2
119,2
126,2
128,1
130,2
131,1
135,1
154,1
162,2
163,1
165,1
180,1
186,1
190,1
209,1
232,1
233,1
239,1
247,1
248,2
253,1
271,1
279,1
284,1
405,1
414,1
436,1
1500,294
