size,frequency
1,1902
2,273
3,136
4,87
5,55
6,36
7,29
8,17
9,22
10,17
11,17
12,22
13,10
14,6
15,7
16,4
17,6
18,6
19,4
20,5
21,7
22,5
23,5
24,3
25,4
26,5
27,2
28,3
29,3
30,1
31,3
32,4
33,3
34,3
35,3
37,4
38,5
41,1
43,2
44,2
45,2
46,1
47,2
48,2
49,1
50,2
51,2
52,3
53,2
55,3
56,2
57,1
58,2
59,4
61,2
62,1
64,3
66,2
67,2
71,2
72,1
73,3
74,2
75,1
76,1
77,1
87,2
89,1
91,2
93,1
94,1
96,1
98,3
99,1
106,1
108,1
111,1
112,1
121,1
133,1
139,1
145,1
154,1
164,1
171,1
177,2
181,1
182,1
185,1
191,1
193,1
207,1
220,2
221,1
228,1
240,1
244,1
251,1
254,1
263,1
272,1
274,1
280,1
283,1
295,2
301,1
327,1
356,1
406,1
435,1
473,1
634,1
639,1
654,1
752,1
797,1
1500,164
