size,frequency
1,2074
2,260
3,111
4,83
5,59
6,42
7,33
8,29
9,20
10,21
11,21
12,12
13,16
14,17
15,14
16,8
17,5
18,2
19,8
20,8
21,7
22,5
23,5
24,5
25,2
26,5
27,3
28,3
29,1
30,3
31,4
32,3
33,2
34,1
35,2
36,4
37,6
38,3
39,1
40,3
42,3
43,1
45,2
46,3
47,3
48,1
49,4
50,1
51,2
52,1
53,2
56,2
57,4
58,1
59,1
60,1
62,1
63,2
64,3
67,1
69,2
74,1
75,1
76,1
79,1
81,1
84,1
87,1
94,1
96,1
97,2
98,1
100,1
101,1
102,1
107,1
113,1
116,1
126,1
129,1
130,1
131,2
132,1
136,1
143,2
148,1
150,1
155,1
162,1
166,1
179,1
185,2
208,1
223,1
234,1
245,1
284,1
288,1
304,1
324,1
354,1
378,1
382,1
524,1
568,1
