size,frequency
1,2033
2,264
3,138
4,76
5,66
6,45
7,39
8,37
9,23
10,20
11,21
12,14
13,12
14,14
15,7
16,9
17,13
18,10
19,2
20,11
21,4
22,7
23,8
24,3
25,8
26,7
27,3
28,5
29,3
30,3
31,1
32,3
33,4
34,1
35,3
36,1
37,1
38,1
39,1
40,2
41,4
42,2
43,4
44,2
45,4
46,1
47,2
48,3
51,2
52,1
53,2
54,1
55,1
56,1
58,1
59,2
61,2
64,1
66,1
68,1
69,1
70,1
71,1
72,2
74,1
75,1
77,1
80,1
81,1
83,1
87,2
97,1
101,1
104,1
105,1
106,1
112,1
122,1
128,1
130,1
131,1
133,1
145,2
148,1
164,1
167,1
178,1
179,1
182,1
227,1
268,1
287,1
314,1
330,1
430,1
442,1
