size,frequency
1,2157
2,235
3,121
4,70
5,45
6,41
7,38
8,21
9,22
10,17
11,12
12,16
13,14
14,12
15,9
16,9
17,5
18,2
19,8
20,6
21,3
22,5
23,3
24,2
25,5
26,3
27,3
28,7
29,1
30,1
31,1
32,3
33,4
34,1
35,1
36,2
37,1
38,2
39,2
40,4
41,1
42,3
43,1
44,1
45,1
47,2
48,1
49,1
50,2
51,1
52,1
53,1
54,2
55,2
56,1
57,2
58,1
59,1
66,1
68,1
71,4
72,3
73,1
75,1
80,1
81,1
86,1
90,1
92,1
96,2
98,1
101,1
102,2
106,2
108,1
118,1
120,1
121,1
122,1
131,2
135,2
138,1
139,1
144,1
145,1
176,1
194,2
196,1
245,1
248,1
282,1
285,1
293,1
313,1
321,1
379,1
391,1
408,1
445,1
474,1
510,1
542,1
606,1
753,1
767,1
817,1
1069,1
1500,1
