size,frequency
1,1624
2,296
3,132
4,94
5,61
6,62
7,41
8,32
9,26
10,21
11,17
12,14
13,18
14,15
15,6
16,11
17,10
18,6
19,5
20,11
21,9
22,10
23,4
24,1
25,3
26,2
27,2
28,1
29,5
30,3
31,4
32,1
33,5
34,1
35,2
36,3
37,1
38,3
39,3
40,4
43,1
44,2
45,3
47,2
49,3
50,1
51,3
53,1
54,2
55,3
56,3
60,2
62,2
63,1
64,1
67,1
68,1
69,2
70,1
75,1
76,1
82,1
83,1
88,1
90,1
91,1
92,1
93,3
95,2
97,1
105,1
108,1
109,1
113,1
116,1
121,2
123,1
124,1
130,1
140,1
142,1
144,1
154,1
162,1
165,1
168,1
169,1
173,1
193,1
195,1
207,1
239,1
245,1
257,1
297,1
319,1
345,1
458,1
1500,353
