size,frequency
1,1525
2,328
3,149
4,99
5,62
6,41
7,34
8,28
9,29
10,18
11,21
12,11
13,15
14,16
15,18
16,11
17,14
18,15
19,5
20,5
21,5
22,3
23,4
24,6
25,4
26,5
27,4
28,1
29,3
30,3
31,6
32,4
33,4
34,1
35,5
36,4
37,1
38,4
40,2
42,1
43,2
45,1
46,1
47,1
51,3
52,1
53,2
54,1
55,2
57,2
58,1
61,2
62,1
63,2
64,1
65,2
66,1
67,1
68,1
69,2
70,2
73,3
74,1
75,1
78,1
82,1
83,1
84,1
90,1
100,1
102,1
104,2
105,1
107,2
110,1
111,1
113,1
114,1
115,2
117,1
118,2
119,1
120,1
122,1
123,1
127,3
135,1
139,1
140,1
143,1
144,1
148,1
149,1
152,1
154,1
156,1
159,1
182,2
184,1
185,1
222,1
229,1
233,1
271,1
287,1
458,1
508,1
1500,399
