size,frequency
1,1763
2,304
3,164
4,82
5,62
6,50
7,26
8,37
9,21
10,22
11,13
12,22
13,10
14,12
15,12
16,15
17,9
18,7
19,13
20,6
21,3
22,5
23,4
24,4
25,5
26,6
27,4
28,5
29,6
30,4
31,3
32,5
33,2
34,3
35,4
36,8
37,2
38,1
39,5
40,4
41,2
42,1
43,3
44,1
45,3
46,1
47,2
48,4
49,1
50,2
51,3
52,1
53,2
54,1
55,1
56,1
57,3
58,1
59,1
60,1
62,1
63,1
64,4
66,3
67,3
68,2
69,3
70,2
73,1
74,1
81,1
83,2
85,1
89,1
90,1
93,1
94,1
96,1
100,1
105,1
113,1
116,1
117,1
119,1
121,1
122,1
123,2
128,1
130,1
135,2
139,1
144,1
152,1
158,1
160,1
162,1
167,1
174,1
179,1
184,1
188,1
191,1
195,1
200,1
218,1
220,1
237,1
240,1
254,1
256,1
257,1
258,1
312,1
313,1
322,1
338,1
383,1
440,1
446,1
471,1
495,1
555,1
557,1
689,1
769,1
787,1
1500,152
