size,frequency
1,1590
2,325
3,166
4,86
5,64
6,50
7,45
8,28
9,21
10,17
11,13
12,18
13,15
14,12
15,13
16,10
17,8
18,13
19,9
20,8
21,8
22,5
23,1
24,8
25,7
26,3
27,4
28,3
29,7
30,3
31,3
32,7
33,1
34,6
35,1
36,3
37,4
38,3
39,6
40,5
42,2
43,1
44,3
45,1
46,4
47,2
48,3
49,2
50,2
51,1
53,3
54,1
55,2
56,2
57,2
58,2
59,1
60,1
61,2
64,2
65,1
66,1
67,2
68,2
70,1
72,2
74,2
75,1
76,1
79,1
81,1
82,1
87,1
88,1
90,2
91,1
98,1
101,1
102,1
103,1
104,2
109,1
116,1
120,1
122,2
123,1
129,1
130,1
132,1
137,1
138,1
143,1
149,1
152,1
153,1
164,1
169,1
184,1
185,1
186,1
190,1
202,1
203,1
206,1
209,1
215,1
229,1
273,1
298,1
307,1
310,1
325,1
692,1
1500,302
