size,frequency
1,1743
2,286
3,144
4,83
5,56
6,44
7,35
8,37
9,26
10,23
11,13
12,21
13,12
14,9
15,9
16,10
17,9
18,14
19,12
20,7
21,10
22,5
23,3
24,5
25,2
26,7
27,3
28,4
29,2
30,5
31,5
33,5
34,4
35,3
36,5
37,3
38,1
39,3
40,3
41,5
42,2
43,1
44,4
45,3
46,3
47,2
48,2
49,2
50,1
51,1
52,1
53,2
54,2
55,1
56,1
59,2
60,3
61,2
62,2
63,2
64,1
65,2
66,1
69,3
70,2
71,1
73,3
74,1
75,2
76,1
77,1
78,1
80,1
81,1
83,2
84,2
87,3
89,1
93,2
95,1
97,1
98,1
99,2
100,1
101,2
103,1
104,1
105,1
106,1
107,2
109,1
112,1
113,1
115,1
118,1
119,1
121,1
122,3
123,1
128,1
134,1
136,1
137,1
139,1
142,1
144,1
145,1
150,1
156,1
159,1
160,1
167,1
168,1
169,1
170,2
172,1
179,1
183,1
196,1
211,1
213,1
220,1
224,1
230,1
242,1
261,1
263,1
264,1
293,1
321,1
329,1
400,1
410,1
412,1
428,1
488,1
523,1
525,1
677,1
680,1
774,1
1011,1
1242,1
1500,184
