size,frequency
1,1546
2,333
3,151
4,95
5,70
6,57
7,40
8,37
9,34
10,22
11,22
12,19
13,13
14,13
15,17
16,11
17,2
18,10
19,10
20,8
21,10
22,6
23,7
24,6
25,5
26,8
27,1
28,4
29,1
30,7
31,6
32,4
33,4
35,1
36,6
38,1
39,2
40,2
41,3
42,2
43,6
44,2
45,3
46,1
47,2
48,1
49,4
50,2
51,1
52,1
54,3
55,2
57,1
58,3
60,2
61,5
62,3
63,2
65,1
68,2
69,2
73,2
75,2
77,1
78,3
80,1
81,2
82,2
83,1
87,1
91,1
92,1
93,1
96,3
97,2
98,2
99,2
100,1
101,1
102,1
104,1
107,1
108,2
114,2
118,1
122,1
124,1
125,1
126,1
127,1
131,1
132,1
139,1
144,1
148,2
150,1
154,1
156,2
162,1
173,1
183,1
198,2
199,1
204,1
206,1
207,1
213,1
224,1
232,1
233,1
236,1
256,1
266,1
279,1
281,1
304,1
307,1
353,1
372,1
395,1
453,1
743,1
1500,278
