country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-02,0.2210551282745293,1.777357974342541,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-03,0.17911539728610254,2.2099939339909698,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-04,0.1465913895309591,2.026451115555707,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-05,0.11834952400954668,1.685974465786481,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-06,0.0965511652948906,2.626086277952686,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-07,0.08802856223194981,3.4384329737380894,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-08,0.09692606751692374,2.9159020306068895,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-09,0.12522227066488728,2.244565306568494,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-10,0.17682095577850834,3.344550140563894,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-11,0.2615023218936828,5.698684184141433,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-12,0.4115775157598148,8.595889634856775,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-13,0.9196481495931128,19.881318072421596,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-14,4.644734390175221,28.017975874874452,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-15,27.028307103662495,76.94130299100219,2.985843129567698,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-16,59.075874660198544,108.2866585186374,24.650166125164343,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-17,41.62246377646464,62.273360118892704,25.0886128342035,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-18,20.8004732246041,28.254396130350155,13.673511944540332,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-19,10.867304532942104,19.39993903091677,2.3346700349674396,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-20,6.6598274924066585,19.045361656322253,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-21,4.969988988084441,15.004759217584583,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-22,4.3099198222107855,9.994226903601762,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-23,3.972802270256061,7.048740186456241,0.8968643540558792,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-24,3.7074029998612374,6.000576363627867,1.4142296360946078,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-25,3.443046953962593,5.472719853227029,1.4133740546981572,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-26,3.165359165972134,6.039733870949691,0.2909844609945771,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-27,2.913666699820241,8.294020621801353,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-28,2.755781813969266,8.974633413437306,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-02-29,2.727292491843048,7.373170492024904,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-01,2.784588650396113,5.5777675855375275,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-02,2.8532685949362975,4.707172647469102,0.9993645424034924,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-03,2.864707846605672,4.51802499006305,1.211390703148294,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-04,2.7854510735498663,5.391849856289825,0.1790522908099077,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-05,2.6420606845553785,7.200789707429967,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-06,2.4969033475418225,7.628678923902474,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-07,2.39706857958778,6.2063529269835636,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-08,2.3462161690610435,4.673537511834297,0.01889482628778971,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-09,2.316105808370032,3.763615408295694,0.8685962084443701,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-10,2.2766183874014208,3.4084226459765334,1.144814128826308,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-11,2.2153518475780154,3.395334858604529,1.035368836551502,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-12,2.141518638032845,3.657794082340762,0.625243193724927,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-13,2.0627973262682193,3.8782320203213216,0.247362632215117,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-14,1.9761220902602392,3.759160534408028,0.19308364611245077,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-15,1.8748472557818985,3.420332746510951,0.32936176505284576,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-16,1.7591827898606731,3.081594050254497,0.4367715294668497,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-17,1.6374883797900095,2.8096413685774744,0.46533539100254506,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-18,1.5167149328597402,2.6035277252097613,0.4299021405097194,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-19,1.4019528008563569,2.588262063943892,0.21564353776882103,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-20,1.2975702372103204,2.8455075811176753,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-21,1.2100698374095726,3.0427726820331156,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-22,1.143654206281434,2.8137058301685247,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-23,1.095962079502928,2.3177163171594604,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-24,1.057811425958442,1.981395739196094,0.1342271127207899,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-25,1.0193615322411218,1.9768067341975175,0.06191633028472576,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-26,0.9766882987953356,2.150987888972077,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-27,0.9329895886505511,2.377422236250017,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-28,0.8943291980542871,2.4887573388016087,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-29,0.8631380866987858,2.333983392552874,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-30,0.8351759812621744,1.9733101167728715,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-03-31,0.8045705956490526,1.6638802497885967,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-01,0.7689540550631815,1.705066295357793,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-02,0.7306981482548198,1.989458191412809,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-03,0.6947696363593115,2.1582285045276683,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-04,0.6672493999515446,2.19484824522414,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-05,0.6549661400750298,2.05463324026588,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-06,0.6623782815429258,1.74423078645065,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-07,0.6880920981602776,1.7391783378420187,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-08,0.7258730275971468,2.1839806533475232,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-09,0.7687088248090189,3.661386048893174,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-10,0.8111984223327924,7.331078439154364,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-11,0.8486637277196072,5.699988304121828,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-12,0.8763005901928588,3.374731164250834,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-13,0.8896532917494947,2.6272597690221717,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-14,0.88703038793171185,3.349894691459525,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-15,0.8674879672101365,4.058867796324393,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-16,0.8313900210025633,3.924723899771019,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-17,0.7812799418128821,3.4688438507157566,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-18,0.7231645790597131,2.730403934750011,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-19,0.6670984482036472,2.032705246306409,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-20,0.6232962657047463,1.648872728721541,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-21,0.5994164529491299,1.5539045053176754,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-22,0.5989214865159156,1.9407553102196455,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-23,0.6217552258739047,2.4328315180775193,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-24,0.6632665832952384,4.719136875139778,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-25,0.7157070761992659,5.943288040662462,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-26,0.7726878076800345,4.541119403538511,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-27,0.8319426488756645,2.746848459519191,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-28,0.8912041746471416,2.605793030717582,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-29,0.9423975449981412,4.0825428156606565,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-04-30,0.975481316877548,4.612306671217829,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-01,0.985399949148065,4.755430459351122,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-02,0.9759783301701462,4.4618583919617425,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-03,0.9545029938083948,3.952569275179544,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-04,0.926025789062038,3.099747890026726,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-05,0.8929773057700389,2.967529159002134,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-06,0.85678874052112,3.087777640729519,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-07,0.8203079717171159,3.4748926017887967,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-08,0.7873999059576989,3.0295594034133533,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-09,0.7611457840159787,2.677202680982082,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-10,0.7444069557995899,2.2891177065957025,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-11,0.7390381540355885,1.9273686997943713,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-12,0.7458352560882323,1.8042582308890545,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-13,0.7647811584792412,2.153996453404615,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-14,0.7935276115329067,3.1633810286710644,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-15,0.8275301118021466,5.050077460567683,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-16,0.8599850884216926,6.329178462425148,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-17,0.886702421781987,3.8745471907819864,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-18,0.9064202567575932,2.3717687854626273,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-19,0.918965306191742,1.8316251123718927,0.00630550001159146,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-20,0.9212814119212936,2.3466318934072876,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-21,0.9093448911762214,3.724013800694981,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-22,0.884759288410067,4.185687606636097,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-23,0.8584735685672115,3.348456925472798,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-24,0.84727576170304,2.4610148342435796,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-25,0.8608309705213644,2.1274014411287476,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-26,0.8939773766766776,2.3861635594404333,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-27,0.9267938467755632,3.08735811242309,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-28,0.9388324202147276,3.022831031506114,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-29,0.9240660993905406,2.32580892031993,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-30,0.8942386897273653,1.931575696197271,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-05-31,0.8668506749928107,1.9000392692798311,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-01,0.8533433990779984,1.876465769815659,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-02,0.8576406056547737,1.889093465684002,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-03,0.8830611740632828,2.722582700290605,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-04,0.9341152595780956,4.575469124257482,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-05,1.0141334346410666,4.898960880341826,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-06,1.1208680459854403,4.190775729450946,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-07,1.2405037428745032,3.416571456485751,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-08,1.3533800687941888,2.895530338045548,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-09,1.4427642416856925,2.618758862023098,0.2667696213482864,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-10,1.5017835698007098,3.672102350313194,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-11,1.5225059327512012,4.555729756782092,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-12,1.4910100927611534,3.5472657102479976,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-13,1.403432767587515,2.858854224282137,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-14,1.2801895269440566,2.588535054132179,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-15,1.1546772375240724,2.313346090654498,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-16,1.046940411000404,2.123958030777559,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-17,0.9570205419102632,2.209214822851787,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-18,0.8762441422894802,2.131265880933719,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-19,0.8027570430698839,1.9981441407484075,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-20,0.7427585434923493,1.8422797832155695,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-21,0.7044951002905414,1.7280664538682826,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-22,0.6915381854922656,1.6919172807109906,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-23,0.7025784477872501,1.8183540338197004,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-24,0.7336839610299319,2.3189391864917734,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-25,0.7799923362381487,2.624543993161536,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-26,0.8349698374785809,2.4960134933857634,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-27,0.8889817557201548,2.335261175101009,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-28,0.9324742577829226,2.2628518720492448,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-29,0.9605039812603586,2.235095602641266,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-06-30,0.9739574011633826,2.298586069044426,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-01,0.9786791873664537,2.678350624645868,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-02,0.9811305818982397,4.443297437608836,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-03,0.9881726032053056,4.7576602122451,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-04,1.0052148285905451,3.3337603331512415,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-05,1.034509912426529,2.597868211080341,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-06,1.0739920841585495,2.4401882408007864,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-07,1.1156920377330144,2.479414416183525,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-08,1.150667990567892,2.613920393538019,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-09,1.1751206731675208,2.8151580831562315,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-10,1.1921432714994522,2.910183537590749,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-11,1.2091672215059568,2.7434560470615565,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-12,1.2299230570393564,2.6041943735156603,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-13,1.251260952256226,2.6487793251752603,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-14,1.263247500915921,2.7111801232027366,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-15,1.2572844369938188,3.0697646951302424,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-16,1.2351769073023435,3.447975556976349,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-17,1.2081827882985985,3.1844450231170445,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-18,1.1891565050607416,2.761024409480511,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-19,1.18333767233904,2.4426053555702714,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-20,1.1881577284783618,2.3408957008267555,0.03541975612996806,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-21,1.1946259527686802,2.562533736625275,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-22,1.1924670435957974,2.800560348846144,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-23,1.1774727631627555,2.794969835395075,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-24,1.1539933358435106,2.7263243377637103,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-25,1.1327678312320189,2.70578526276579,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-26,1.122449661782719,2.612624816415861,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-27,1.1264494088733978,2.470794870326237,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-28,1.1404279979278538,2.440221192812638,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-29,1.1557574881776518,2.4750043454984803,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-30,1.1665026257810591,2.562090171044145,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-07-31,1.1725074082065654,2.738529847806664,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-01,1.1790276995387166,2.736758659096304,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-02,1.1900347932324509,2.512310019156903,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-03,1.2049770075815696,2.3019265474650084,0.10802746769813076,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-04,1.216219391466195,2.2663117270674764,0.16612705586491328,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-05,1.2146712005989213,2.5296007520039216,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-06,1.1991165509641353,2.844449049271419,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-07,1.1773779688789492,2.903005751165326,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-08,1.1608932729343509,2.779644487260683,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-09,1.155775779751594,2.5366735990320484,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-10,1.1593119389980735,2.292306386961437,0.02631749103470992,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-11,1.1598428607119762,2.201383902926569,0.1183018184973832,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-12,1.1447813979582395,2.266796915646422,0.02276588027005721,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-13,1.1111571786764554,2.3366268025952275,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-14,1.0681328089975746,2.2559602586072978,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-15,1.0286084927955408,2.0944331770157403,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-16,0.9986536760430768,1.977461198550874,0.01984615353527952,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-17,0.9765561275056792,1.962782307462151,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-18,0.956296038409231,2.0532308736903175,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-19,0.9327365731327956,2.1633720945467267,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-20,0.90532756206342,2.2978636576466807,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-21,0.8795900548268074,2.475038498668912,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-22,0.8653748452617316,2.5648917031885676,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-23,0.87014992207516,2.4146874859890546,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-24,0.8955058995510295,2.107530164651328,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-25,0.9364813058357224,1.900750129068701,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-26,0.9838552885905788,2.2264710403560786,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-27,1.0281571827684886,2.638537679748008,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-28,1.0624170514066409,2.544995376282252,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-29,1.085146790312177,2.3788030676117,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-30,1.099088538336531,2.2926879607417465,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-08-31,1.10855585640902,2.2534421305111403,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-01,1.1172911571790267,2.250067009644054,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-02,1.1258674445193908,2.299975753460434,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-03,1.1334777608772324,2.420886348120443,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-04,1.1400618295027485,2.6171889964211976,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-05,1.145544088908936,2.7366170158607224,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-06,1.1506949129220772,2.586263130223342,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-07,1.155958796138351,2.333381671350426,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-08,1.160859595858546,2.350014906940422,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-09,1.1605583852731736,2.9147727009530437,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-10,1.1497370787103454,3.640444721188829,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-11,1.128409250849318,3.384961683679415,0,DEU
Germany,DEU,OWID,Confirmed cases,Cori_slidingWindow,2020-09-12,1.104651077656086,2.813840579629052,0,DEU
