country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-10,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-11,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-12,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-13,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-14,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-15,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-16,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-17,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-18,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-19,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-20,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-21,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-22,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-23,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-24,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-25,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-26,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-27,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-28,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-29,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-09-30,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-01,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-02,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-03,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-04,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-05,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-06,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-07,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-08,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-09,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-10,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-11,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-12,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-13,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-14,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-15,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-16,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-17,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-18,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-19,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-20,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-21,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-22,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-23,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-24,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-25,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-26,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-27,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-28,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-29,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-30,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-10-31,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-01,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-02,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-03,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-04,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-05,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-06,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-07,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-08,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-09,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-10,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-11,1.2165944139228906,1.523107245999499,0.9100815818462822,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-12,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-13,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-14,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-15,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-16,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-17,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-18,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-19,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-20,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-21,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-22,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-23,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-24,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-25,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-26,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-27,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-28,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-29,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-11-30,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-01,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-02,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-03,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-04,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-05,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-06,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-07,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-08,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-09,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-10,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-11,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-12,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-13,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-14,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-15,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-16,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-17,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-18,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-19,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-20,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-21,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-22,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-23,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-24,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-25,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-26,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-27,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-28,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-29,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-30,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Confirmed cases,Cori_step,2021-12-31,1.1601314945491752,1.5602774573624496,0.7599855317359008,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-17,1.4116294829853933,1.8327428327861657,1.0448436249600004,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-18,1.290337436410827,1.6713678550219937,0.9580236250330876,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-19,1.1992333704502305,1.552096564601488,0.8913431174632358,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-20,1.1199416475351007,1.451133930459112,0.8311480705322767,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-21,1.0484999734511946,1.3624494723851697,0.7751857540304299,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-22,0.9882009882811168,1.2890494371811831,0.7268659758365525,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-23,0.9413865470724204,1.2332404265064634,0.6884824856893837,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-24,0.9054553270552372,1.1917655400422698,0.6580227310416409,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-25,0.877625118181816,1.1611255761731498,0.633347339153648,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-26,0.8559062663213403,1.138741765282705,0.6129853316407733,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-27,0.8398944911019468,1.1239280995865886,0.5967596531298754,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-28,0.8298320353096929,1.116820750025889,0.5849797557919999,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-29,0.8254052709038869,1.116947938693151,0.5774571655858399,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-30,0.8254595037690681,1.12284758821316,0.5733070869537646,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-03-31,0.8277589176580817,1.1317639718937127,0.5707689840158422,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-01,0.8298997513932475,1.1407252690056782,0.5679616709448891,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-02,0.8305704126916172,1.148064079917535,0.563895544540979,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-03,0.8301705362672288,1.154195355535571,0.5589433487061184,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-04,0.8301812910546257,1.1608909104287104,0.5543053648641105,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-05,0.8322728722437718,1.1701894075600516,0.5513006244853352,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-06,0.8406182352396405,1.1870939178943731,0.5532796602205967,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-07,0.8590018366313626,1.2161006442615296,0.56329770147641,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-08,0.8860540815289151,1.2554076652745134,0.5803494278047999,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-09,0.9125208115504672,1.2935875378163828,0.5972209784178248,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-10,0.9289965592573528,1.318946181597221,0.6066409458612522,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-11,0.9336313724626362,1.3290268639500475,0.6072913765137914,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-12,0.9332375568370728,1.3321525298985228,0.60454136008626,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-13,0.9319911342527412,1.3337920322315164,0.6014288213176248,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-14,0.9267353539888196,1.3305468545161518,0.5951641697973385,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-15,0.9117557555137042,1.315694337595109,0.5810969273189763,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-16,0.8863592861792097,1.288452427676698,0.5586737894036478,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-17,0.8549519613173563,1.2543403193050116,0.5313041990699998,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-18,0.8194963862065063,1.2160857619439505,0.5003589012763913,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-19,0.7778281110584082,1.1713119647161914,0.46405770739825297,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-20,0.7308454141472648,1.121206864130995,0.4231703144954168,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-21,0.6853251823525645,1.074317107387656,0.3829046335405976,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-22,0.6492377122658424,1.0410929167255043,0.34901173899122717,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-23,0.6256594806682744,1.0261055254925897,0.3233335331950873,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-24,0.6126251240578386,1.0273470984246331,0.30411750934321036,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-25,0.6098502951852525,1.0446593103680577,0.2910017760112011,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-26,0.6196114667586945,1.0811168245707894,0.2854223410162633,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-27,0.6398425294093149,1.1339346963385155,0.28588965516660053,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-28,0.6627780877992571,1.1922456514098605,0.2874223076430683,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-29,0.680879477540357,1.2449263797369896,0.28559033935260447,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-04-30,0.6933814069360185,1.2899801219608258,0.2804419490857057,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-01,0.7027110294060227,1.3303550033519231,0.27374567658541704,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-02,0.7051728375874579,1.3610207155888572,0.26324091983345926,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-03,0.7015728230428366,1.3832270772425213,0.2494931120103444,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-04,0.7015042799737018,1.4109785856025767,0.23803631391591407,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-05,0.7111952479634844,1.454072618523112,0.2319680423016169,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-06,0.7267456132505254,1.507387792861263,0.22875278607142044,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-07,0.7434302431977702,1.5635929940684212,0.2259121556842932,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-08,0.7689814243485906,1.633210747199105,0.2278648214704948,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-09,0.8190712182635477,1.7388269319625194,0.24298581914026124,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-10,0.8953000896846013,1.881512363130571,0.27261520852074833,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-11,0.9848248396020528,2.039020081261691,0.31138122656869804,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-12,1.071222340720804,2.1827914190065676,0.35228461011610773,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-13,1.141948369253741,2.2912962589684636,0.38973795137248546,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-14,1.1870188990037156,2.3499793446988493,0.4181167978917919,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-15,1.1946405762641503,2.3449463171381804,0.4292039147222884,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-16,1.160959530531254,2.275322233744466,0.4185830092017623,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-17,1.0985804906675287,2.163777477401508,0.3915933357526723,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-18,1.023733710639346,2.0374800621199087,0.3561630625902331,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-19,0.9468635809441944,1.914031054116657,0.31746740439350773,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-20,0.8736935102191983,1.802799114846182,0.27858772612237975,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-21,0.8082743680205724,1.7098637019625964,0.2419826899418441,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-22,0.7541348112849727,1.640386523381446,0.20977095751521735,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-23,0.7088162018785252,1.590661671509155,0.18084845229639376,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-24,0.66479812475633,1.548840019786942,0.15197526226513108,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-25,0.6203717372030961,1.5114801689592483,0.12321282287250704,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-26,0.5819110084918037,1.4886343116033802,0.09786604418075384,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-27,0.5600735689944975,1.4994359217781523,0.07956586587438128,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-28,0.5601305995815763,1.5557757141533506,0.06868019348233387,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-29,0.5804557304419398,1.6571085348989372,0.06333097144436524,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-30,0.6126426342814746,1.7884824277527422,0.06050991119781043,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-05-31,0.648119273214043,1.931798723456453,0.05811672678063979,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-01,0.6804657540155086,2.071343078972866,0.05510557731063274,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-02,0.7087474569627003,2.2018479707179477,0.05178816803291911,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-03,0.7344638748556386,2.324313165990288,0.0487082574638636,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-04,0.7577698619503916,2.4386831387377885,0.04587033503284379,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-05,0.777996398368313,2.5437305196740785,0.04308744466722875,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-06,0.795478703424751,2.640096196938079,0.04039578516793309,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-07,0.8087401980853387,2.724944514689094,0.03752417945630308,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-08,0.8129554474415096,2.788786666656852,0.03375292289013002,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-09,0.8065630596637838,2.8285899925232925,0.02904460795560723,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-10,0.7978174981931159,2.862170028284654,0.0246413111955051,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-11,0.8016310600059715,2.923075839437077,0.02207480956971977,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-12,0.8314968008528101,3.0422462493090063,0.02234706794880698,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-13,0.8829013794503084,3.2091509278863355,0.02487410118473207,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-14,0.9387175822573952,3.3815281564531525,0.02817556630296557,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-15,0.9826217628631292,3.517010806865361,0.0308379636195632,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-16,1.0062584512188617,3.593261210169004,0.0320876739909877,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-17,1.0076951205142008,3.607442729227665,0.03158323854338132,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-18,0.985998035128864,3.563300712206808,0.02893426865859269,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-19,0.949119545242574,3.484087633315631,0.0249051009261692,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-20,0.9205798884852872,3.425752897109525,0.0218426029401242,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-21,0.91311127812356,3.420989954037315,0.02058951281589759,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-22,0.9127683603730048,3.44127450496876,0.01961562540846363,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-23,0.887406574785871,3.4134556371548643,0.01628607607703964,DNK
Denmark,DNK,OWID,Deaths,Cori_slidingWindow,2020-06-24,0.8258995649794996,3.3065207528934244,0.01083231687410156,DNK
