size,frequency
1,3725
2,745
3,339
4,209
5,122
6,108
7,72
8,53
9,39
10,31
11,24
12,20
13,22
14,23
15,20
16,6
17,15
18,6
19,9
20,5
21,9
22,4
23,5
24,2
25,6
26,3
27,9
28,3
29,3
30,3
31,1
32,4
35,3
36,1
38,2
39,1
40,2
41,1
42,2
44,3
48,1
50,2
52,1
54,1
58,1
67,1
83,1
