size,frequency
1,3798
2,450
3,223
4,130
5,88
6,59
7,38
8,43
9,16
10,25
11,24
12,12
13,12
14,15
15,9
16,5
17,4
18,7
19,5
20,7
21,2
22,8
23,7
24,1
25,3
26,1
27,4
28,4
29,4
30,2
31,1
32,3
33,1
34,2
36,2
38,1
39,1
40,1
41,1
43,2
47,2
48,1
