size,frequency
1,3772
2,492
3,224
4,111
5,82
6,52
7,42
8,42
9,35
10,25
11,22
12,23
13,13
14,11
15,13
16,10
17,4
18,4
19,8
20,5
21,4
22,2
23,3
25,4
28,1
29,2
30,1
31,2
32,1
33,2
35,1
36,1
40,4
42,1
47,2
49,1
65,1
145,1
