size,frequency
1,17767
2,3074
3,1456
4,912
5,524
6,380
7,314
8,230
9,177
10,133
11,109
12,104
13,82
14,66
15,54
16,53
17,33
18,34
19,32
20,18
21,20
22,19
23,15
24,16
25,12
26,12
27,12
28,7
29,7
30,14
31,9
32,9
33,7
34,5
35,6
36,2
37,2
39,5
40,2
41,3
43,2
44,3
46,3
47,1
48,1
49,1
50,4
52,1
54,1
55,1
56,1
59,1
65,2
67,1
72,1
74,1
76,1
79,1
81,1
