size,frequency
1,18034
2,2852
3,1354
4,799
5,525
6,388
7,289
8,227
9,188
10,150
11,115
12,112
13,68
14,73
15,58
16,50
17,61
18,44
19,33
20,35
21,26
22,21
23,23
24,15
25,31
26,11
27,14
28,14
29,9
30,12
31,6
32,11
33,6
34,6
35,9
36,4
37,5
38,6
39,5
40,6
41,8
42,7
43,5
44,2
45,2
46,4
47,1
48,3
49,2
50,4
51,3
53,2
54,1
56,1
59,5
60,4
62,2
63,2
65,1
69,1
71,1
73,1
74,1
82,1
88,1
90,1
92,1
93,1
161,1
