size,frequency
1,18002
2,3024
3,1353
4,815
5,514
6,400
7,261
8,217
9,189
10,148
11,130
12,85
13,73
14,74
15,57
16,67
17,56
18,40
19,26
20,28
21,19
22,21
23,19
24,13
25,9
26,13
27,13
28,5
29,12
30,8
31,6
32,4
33,6
34,7
35,11
36,4
37,2
38,1
39,5
40,2
41,4
42,1
43,2
45,1
46,4
48,2
49,1
55,1
60,1
63,1
64,1
66,1
74,1
76,1
79,1
88,1
92,1
