size,frequency
1,17866
2,3096
3,1408
4,753
5,555
6,382
7,303
8,215
9,163
10,130
11,114
12,93
13,70
14,62
15,75
16,53
17,49
18,40
19,41
20,38
21,31
22,26
23,16
24,23
25,22
26,9
27,13
28,11
29,6
30,8
31,11
32,7
33,8
34,3
35,7
36,3
37,3
38,2
39,9
41,1
42,4
43,8
44,2
45,1
46,2
47,2
48,3
49,1
50,1
51,2
53,2
55,2
57,1
60,1
61,1
64,1
71,1
74,1
78,1
80,1
88,1
