size,frequency
1,2122
2,241
3,128
4,72
5,51
6,39
7,20
8,22
9,23
10,12
11,19
12,10
13,18
14,10
15,11
16,6
17,6
18,9
19,8
20,9
21,1
22,5
23,4
24,5
25,3
26,7
27,5
28,4
29,3
30,1
31,5
33,2
34,6
36,5
37,1
38,5
39,2
41,2
42,2
43,1
44,2
46,2
47,3
48,1
50,2
51,2
52,2
53,2
54,1
55,1
56,2
57,1
62,1
63,1
65,1
66,2
68,2
69,2
70,1
71,1
72,1
78,1
80,1
81,2
83,1
84,2
86,1
87,2
89,2
90,1
92,1
94,1
96,1
103,1
105,1
108,1
117,2
122,1
127,1
131,1
136,1
138,1
145,1
182,1
219,1
222,1
224,1
230,2
236,1
246,1
247,1
250,1
259,1
275,1
277,1
285,2
291,1
311,1
312,1
319,1
329,1
335,1
340,1
354,1
363,1
365,1
371,1
439,1
498,1
502,1
563,1
569,1
803,1
1234,1
1500,2
