size,frequency
1,1846
2,331
3,143
4,103
5,72
6,57
7,37
8,38
9,28
10,22
11,24
12,17
13,10
14,14
15,7
16,14
17,10
18,5
19,5
20,9
21,7
22,4
23,10
24,7
25,9
26,1
27,5
28,6
29,7
30,3
31,7
32,3
33,3
34,2
35,2
36,1
37,2
38,1
39,3
40,2
41,1
42,1
43,4
44,1
45,4
46,1
47,1
48,2
49,3
50,4
51,1
53,3
54,1
55,2
56,2
57,2
58,1
59,1
60,1
61,3
63,2
64,2
68,1
71,2
72,1
73,2
75,1
76,3
78,1
79,1
80,1
81,1
84,1
86,1
87,1
88,1
90,3
93,2
96,1
98,1
100,3
101,1
103,1
106,1
108,1
115,1
117,2
118,2
120,1
121,1
124,1
126,1
128,1
134,1
138,1
145,1
147,1
168,1
169,1
194,1
196,2
201,1
207,1
213,1
220,1
231,2
234,1
245,1
248,1
273,2
275,1
288,1
298,1
303,1
309,1
316,1
342,2
374,1
413,1
430,1
460,1
575,1
591,1
622,1
762,1
844,1
1082,1
