size,frequency
1,2213
2,213
3,82
4,69
5,50
6,47
7,25
8,28
9,20
10,20
11,17
12,16
13,9
14,5
15,3
16,2
17,9
18,8
19,5
20,6
21,6
22,3
23,4
24,3
25,1
26,2
27,1
28,4
29,4
30,3
31,1
32,1
33,3
34,2
35,2
36,2
38,1
39,1
40,2
41,4
42,3
43,2
44,3
46,2
47,1
48,2
49,1
50,2
51,1
52,2
53,1
55,1
56,1
58,2
59,2
60,1
62,1
63,1
64,2
65,2
68,2
72,1
73,1
75,1
76,1
77,1
79,1
80,1
82,1
83,1
85,1
86,1
87,3
91,1
92,1
93,2
96,1
97,2
99,2
103,1
104,1
113,1
118,1
119,1
126,1
128,1
132,1
147,1
150,2
151,1
152,1
160,1
161,1
164,1
180,1
193,1
200,1
202,1
222,1
224,1
241,1
252,2
264,2
353,1
375,1
377,1
446,1
449,1
567,1
574,1
576,1
612,1
628,1
656,1
661,1
689,1
695,1
729,1
931,1
1265,1
1500,1
