size,frequency
1,1909
2,281
3,146
4,89
5,58
6,56
7,29
8,40
9,27
10,14
11,18
12,18
13,17
14,10
15,13
16,7
17,17
18,6
19,13
20,9
21,7
22,4
23,8
24,3
25,6
26,4
27,3
28,7
29,4
30,3
31,5
32,2
33,2
34,1
35,3
36,2
37,1
38,2
39,4
40,2
41,3
42,4
43,2
44,4
45,3
46,6
47,3
48,2
49,3
50,3
52,3
53,1
57,1
59,3
60,2
61,2
63,1
64,3
67,2
68,3
69,1
71,3
72,2
74,2
75,1
76,2
77,1
78,1
81,2
83,1
84,1
86,1
89,1
91,2
94,2
104,1
107,1
109,1
115,2
116,2
118,1
121,1
122,1
124,1
128,1
129,1
130,1
135,2
136,1
138,1
142,1
144,1
151,1
154,1
155,2
156,2
172,2
179,1
186,1
188,1
196,2
200,1
204,1
208,2
212,1
213,2
230,1
234,2
236,1
240,1
245,1
259,1
263,1
282,1
291,1
311,1
322,1
342,1
351,1
367,1
376,1
382,1
384,1
398,1
402,1
426,1
440,1
446,1
454,1
488,1
501,1
508,1
539,1
602,1
1057,1
1079,1
1280,1
1500,1
