size,frequency
1,1902
2,314
3,162
4,108
5,67
6,52
7,51
8,27
9,19
10,19
11,18
12,16
13,17
14,14
15,10
16,12
17,6
18,9
19,5
20,7
21,5
22,9
23,12
24,4
25,6
26,3
27,4
28,2
29,1
30,5
31,6
32,1
33,2
34,3
35,2
37,4
38,3
39,3
40,2
41,4
42,3
43,4
44,4
45,3
46,1
47,3
49,2
51,3
52,1
53,2
54,2
56,1
57,1
58,2
59,2
60,1
61,1
62,1
63,1
64,1
65,1
67,1
68,1
70,2
71,1
73,1
76,1
79,1
81,1
82,3
85,1
86,1
89,1
90,1
92,1
93,2
95,1
96,1
99,1
102,1
111,1
112,1
113,1
124,1
137,2
145,1
148,1
154,1
165,2
170,1
175,1
196,1
200,1
203,1
235,1
274,1
280,1
421,1
850,1
