size,frequency
1,1776
2,358
3,170
4,126
5,80
6,45
7,37
8,42
9,22
10,27
11,17
12,22
13,16
14,15
15,10
16,12
17,7
18,18
19,10
20,2
21,7
22,9
23,10
24,5
25,3
26,3
27,4
28,4
29,5
30,5
31,2
32,3
33,5
34,2
35,2
36,8
37,2
38,4
39,3
40,5
41,2
42,1
43,1
44,1
45,2
46,4
47,1
48,3
49,4
51,2
52,3
53,2
54,1
55,1
56,3
57,3
58,3
63,2
64,2
66,3
67,2
69,2
71,1
72,2
74,1
77,2
78,1
80,1
82,1
83,1
86,1
87,2
89,1
90,1
91,1
92,2
93,1
98,1
101,1
103,2
111,2
122,2
123,1
124,1
126,1
132,1
133,1
134,1
152,1
154,1
156,1
161,1
162,1
168,1
183,2
189,1
190,1
204,1
206,1
279,1
280,1
313,1
387,1
