size,frequency
1,2200
2,206
3,104
4,73
5,49
6,32
7,32
8,18
9,12
10,14
11,5
12,9
13,7
14,14
15,7
16,8
17,6
18,3
19,7
20,8
21,6
22,7
23,5
24,3
25,5
26,3
27,3
28,3
29,1
30,2
31,4
32,1
33,5
34,1
35,2
36,1
37,3
38,1
39,4
40,2
41,2
42,1
44,3
45,2
46,2
49,2
51,1
54,1
55,2
56,1
57,1
58,4
59,3
60,1
61,1
62,1
63,1
64,3
67,1
68,1
70,5
72,1
73,1
76,2
79,1
81,1
82,1
83,2
84,1
85,1
87,1
88,2
89,3
94,1
99,1
100,1
102,1
103,1
105,1
107,1
113,1
114,1
117,2
119,1
121,1
125,1
127,1
130,1
132,1
134,1
135,1
136,1
140,2
141,1
143,1
149,1
151,1
157,1
160,1
173,1
174,1
196,1
213,1
215,1
224,1
235,1
239,1
246,1
250,1
252,2
256,1
259,1
270,2
293,1
304,1
316,1
332,1
346,1
368,1
369,1
400,1
419,1
442,1
512,1
515,1
530,1
547,1
663,1
683,1
770,1
861,1
868,1
1041,1
1125,1
1200,1
1500,2
