size,frequency
1,1828
2,358
3,152
4,103
5,66
6,45
7,33
8,30
9,31
10,23
11,19
12,17
13,18
14,20
15,16
16,15
17,13
18,14
19,6
20,15
21,7
22,7
23,7
24,3
25,8
26,3
27,3
28,5
29,6
30,4
31,2
32,4
33,2
34,2
35,2
36,1
37,4
38,3
39,3
40,4
41,2
42,3
43,4
44,1
46,2
47,2
48,1
49,2
50,2
51,1
54,2
55,1
56,1
57,1
58,3
59,1
60,1
61,3
62,1
66,3
67,1
69,1
70,2
71,1
72,1
73,2
74,1
75,2
76,1
77,1
80,2
81,1
82,1
83,1
85,1
87,1
88,1
89,1
92,1
96,1
97,1
100,1
101,1
106,1
108,1
110,1
112,1
114,1
118,2
121,1
122,2
125,1
129,1
138,1
143,2
144,1
147,1
151,1
152,1
155,1
159,2
173,1
177,1
179,1
192,2
202,1
205,1
207,1
226,1
246,1
315,1
387,1
