size,frequency
1,1952
2,309
3,134
4,97
5,74
6,39
7,47
8,29
9,20
10,24
11,23
12,16
13,11
14,7
15,10
16,10
17,12
18,2
19,11
20,6
21,3
22,3
23,8
24,6
25,6
26,3
27,2
28,1
29,2
30,6
31,1
32,6
33,2
34,8
35,2
36,2
37,2
38,2
39,4
40,3
41,3
42,2
43,3
44,1
45,3
46,3
48,3
49,3
50,1
52,1
53,2
54,1
56,1
57,1
58,2
60,1
61,1
62,1
63,3
64,1
67,1
68,2
69,2
70,2
72,2
73,2
76,1
79,1
81,1
82,2
84,2
87,1
88,1
90,3
94,1
95,1
97,2
100,1
101,1
103,1
104,1
108,1
109,1
111,1
112,1
121,1
122,1
127,1
128,1
138,1
139,1
142,1
145,2
150,1
157,1
160,1
195,1
196,1
221,1
237,1
253,1
257,1
260,1
289,1
298,1
354,1
790,1
