size,frequency
1,2084
2,237
3,113
4,64
5,51
6,41
7,29
8,23
9,18
10,19
11,13
12,17
13,15
14,12
15,11
16,6
17,7
18,5
19,4
20,3
21,4
22,5
23,5
24,8
25,4
26,9
27,10
28,8
29,6
30,1
31,2
32,4
33,5
35,3
36,1
37,2
38,4
39,2
40,2
41,5
42,2
43,1
44,2
45,3
46,1
47,2
49,1
50,2
51,1
52,5
53,1
54,3
55,2
56,2
57,2
58,2
59,1
60,1
61,2
62,1
63,1
64,1
66,3
69,2
70,1
72,3
75,1
77,2
80,1
81,1
83,3
84,1
88,1
91,1
93,2
95,2
100,1
101,1
102,3
103,1
104,1
106,1
107,2
111,1
112,1
113,1
114,1
120,1
125,1
126,1
132,2
134,2
140,1
145,1
146,1
148,2
149,1
151,1
157,2
161,1
168,1
170,1
179,1
181,2
183,1
184,1
186,1
191,1
198,1
200,1
204,1
207,1
212,1
225,1
265,1
267,1
270,2
301,1
308,2
310,1
313,1
316,1
318,1
328,1
337,1
344,1
381,1
400,1
405,1
412,1
438,2
454,1
465,1
565,1
568,1
603,1
730,1
842,1
892,1
930,1
